Season,Site,Transect,Strata,QUAD,species,12,15,20,30
SUMMER-2,ISTHMUS,4,BENTHIC,14.5,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,15.7,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,19.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,21.9,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,24.1,Scorpaena guttata,0,0,0,0
SUMMER-2,ISTHMUS,4,BENTHIC,29.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,2.2,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,7.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,12,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,14.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,17.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,18.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,22.7,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,27,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,1,BENTHIC,27.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,3.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,6.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,9.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,12.7,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,16.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,20,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,22.4,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,24.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,2,BENTHIC,27.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,0.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,4.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,9.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,12.5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,17.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,20.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,26.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,3,BENTHIC,27.2,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,2,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,5,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,6.3,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,9.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,14.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,16.6,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,20.9,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,23.1,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,24.8,Scorpaena guttata,0,0,0,0
SUMMER-2,EMPIRE,4,BENTHIC,27.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,5.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,7.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,9.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,13.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,15.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,19,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,23.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,25.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,1,BENTHIC,29.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,0.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,5.6,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,6.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,10,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,15,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,17.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,19.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,22.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,25,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,2,BENTHIC,28.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,3.4,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,7.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,10.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,13,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,17.8,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,18.5,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,22.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,26.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,3,BENTHIC,27.7,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,0.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,4.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,6.1,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,9.3,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,13.9,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,18,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,18.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,21.2,Scorpaena guttata,0,0,0,0
SUMMER-2,PARADISE,4,BENTHIC,26.2,Scorpaena guttata,0,0,1,0
SUMMER-2,PARADISE,4,BENTHIC,30,Scorpaena guttata,0,0,0,0
